future_score,score,num_food,num_capsules,pacman_x,pacman_y,ghost0_x,ghost0_y,ghost1_x,ghost1_y,ghost2_x,ghost2_y,ghost3_x,ghost3_y,north,south,east,west,stop,prev_action
56,57,0,4,10,15,6,7,9,13,-1,-1,-1,-1,1,1,West
55,56,0,4,11,15,6,6,8,13,-1,-1,-1,-1,1,1,1,East
54,55,0,4,10,15,6,7,8,13,-1,-1,-1,-1,1,1,West
53,54,0,4,11,15,6,6,8,14,-1,-1,-1,-1,1,1,1,East
52,53,0,4,10,15,6,6,8,14,-1,-1,-1,-1,1,1,West
51,52,0,4,11,15,6,6,8,13,-1,-1,-1,-1,1,1,1,East
50,51,0,4,10,15,6,7,9,13,-1,-1,-1,-1,1,1,West
49,50,0,4,11,15,6,6,10,13,-1,-1,-1,-1,1,1,1,East
48,49,0,4,10,15,6,5,9,13,-1,-1,-1,-1,1,1,West
47,48,0,4,11,15,6,5,8,13,-1,-1,-1,-1,1,1,1,East
46,47,0,4,10,15,5,5,8,12,-1,-1,-1,-1,1,1,West
45,46,0,4,11,15,5,5,8,12,-1,-1,-1,-1,1,1,1,East
44,45,0,4,10,15,6,5,8,11,-1,-1,-1,-1,1,1,West
43,44,0,4,11,15,6,6,8,12,-1,-1,-1,-1,1,1,1,East
42,43,0,4,10,15,6,7,8,12,-1,-1,-1,-1,1,1,West
41,42,0,4,11,15,6,6,8,13,-1,-1,-1,-1,1,1,1,East
40,41,0,4,10,15,6,5,8,14,-1,-1,-1,-1,1,1,West
39,40,0,4,11,15,5,5,8,15,-1,-1,-1,-1,1,1,1,East
38,39,0,4,10,15,6,5,8,15,-1,-1,-1,-1,1,1,West
37,38,0,4,11,15,6,5,8,14,-1,-1,-1,-1,1,1,1,East
36,37,0,4,10,15,6,5,8,15,-1,-1,-1,-1,1,1,West
35,36,0,4,11,15,6,5,8,14,-1,-1,-1,-1,1,1,1,East
34,35,0,4,10,15,6,5,8,15,-1,-1,-1,-1,1,1,West
33,34,0,4,11,15,6,6,8,16,-1,-1,-1,-1,1,1,1,East
32,33,0,4,10,15,6,6,8,17,-1,-1,-1,-1,1,1,West
31,32,0,4,11,15,6,5,9,17,-1,-1,-1,-1,1,1,1,East
30,31,0,4,12,15,6,6,8,17,-1,-1,-1,-1,1,1,1,East
29,30,0,4,11,15,6,7,8,17,-1,-1,-1,-1,1,1,1,West
28,29,0,4,10,15,6,6,8,17,-1,-1,-1,-1,1,1,West
27,28,0,4,11,15,6,7,9,17,-1,-1,-1,-1,1,1,1,East
26,27,0,4,10,15,6,7,8,17,-1,-1,-1,-1,1,1,West
25,26,0,4,11,15,6,7,9,17,-1,-1,-1,-1,1,1,1,East
24,25,0,4,12,15,6,8,8,17,-1,-1,-1,-1,1,1,1,East
23,24,0,4,11,15,7,8,8,16,-1,-1,-1,-1,1,1,1,West
22,23,0,4,10,15,6,8,8,17,-1,-1,-1,-1,1,1,West
21,22,0,4,11,15,6,8,9,17,-1,-1,-1,-1,1,1,1,East
20,21,0,4,12,15,6,7,9,17,-1,-1,-1,-1,1,1,1,East
19,20,0,4,11,15,6,6,8,17,-1,-1,-1,-1,1,1,1,West
18,19,0,4,10,15,6,6,9,17,-1,-1,-1,-1,1,1,West
17,18,0,4,11,15,6,7,9,17,-1,-1,-1,-1,1,1,1,East
16,17,0,4,12,15,6,7,10,17,-1,-1,-1,-1,1,1,1,East
15,16,0,4,11,15,6,7,11,17,-1,-1,-1,-1,1,1,1,West
14,15,0,4,12,15,6,8,10,17,-1,-1,-1,-1,1,1,1,East
13,14,0,4,13,15,6,9,9,17,-1,-1,-1,-1,1,1,1,1,East
12,13,0,4,12,15,6,9,10,17,-1,-1,-1,-1,1,1,1,West
11,12,0,4,13,15,6,10,9,17,-1,-1,-1,-1,1,1,1,1,East
10,11,0,4,12,15,6,10,9,17,-1,-1,-1,-1,1,1,1,West
9,10,0,4,11,15,6,10,9,17,-1,-1,-1,-1,1,1,1,West
8,9,0,4,12,15,6,10,10,17,-1,-1,-1,-1,1,1,1,East
7,8,0,4,13,15,6,9,9,17,-1,-1,-1,-1,1,1,1,1,East
6,7,0,4,12,15,6,8,8,17,-1,-1,-1,-1,1,1,1,West
5,6,0,4,11,15,6,9,8,16,-1,-1,-1,-1,1,1,1,West
4,5,0,4,10,15,6,9,8,16,-1,-1,-1,-1,1,1,West
3,4,0,4,11,15,6,9,8,16,-1,-1,-1,-1,1,1,1,East
2,3,0,4,10,15,6,9,8,16,-1,-1,-1,-1,1,1,West
1,2,0,4,11,15,6,10,8,17,-1,-1,-1,-1,1,1,1,East
0,1,0,4,10,15,6,10,8,17,-1,-1,-1,-1,1,1,West
-1,0,0,4,11,15,6,9,8,17,-1,-1,-1,-1,1,1,1,East
-2,-1,0,4,10,15,6,10,8,17,-1,-1,-1,-1,1,1,West
-3,-2,0,4,11,15,6,11,8,17,-1,-1,-1,-1,1,1,1,East
-4,-3,0,4,10,15,6,10,8,17,-1,-1,-1,-1,1,1,West
-5,-4,0,4,11,15,6,10,8,16,-1,-1,-1,-1,1,1,1,East
-6,-5,0,4,10,15,6,11,8,15,-1,-1,-1,-1,1,1,West
-7,-6,0,4,11,15,6,11,8,14,-1,-1,-1,-1,1,1,1,East
-8,-7,0,4,10,15,5,11,8,14,-1,-1,-1,-1,1,1,West
-9,-8,0,4,11,15,5,11,8,15,-1,-1,-1,-1,1,1,1,East
-10,-9,0,4,10,15,4,11,8,15,-1,-1,-1,-1,1,1,West
-11,-10,0,4,11,15,5,11,8,16,-1,-1,-1,-1,1,1,1,East
-12,-11,0,4,10,15,6,11,8,17,-1,-1,-1,-1,1,1,West
-13,-12,0,4,11,15,5,11,8,17,-1,-1,-1,-1,1,1,1,East
-14,-13,0,4,10,15,5,11,9,17,-1,-1,-1,-1,1,1,West
-15,-14,0,4,11,15,4,11,8,17,-1,-1,-1,-1,1,1,1,East
-16,-15,0,4,10,15,4,11,8,17,-1,-1,-1,-1,1,1,West
-17,-16,0,4,11,15,5,11,8,17,-1,-1,-1,-1,1,1,1,East
-18,-17,0,4,10,15,4,11,8,16,-1,-1,-1,-1,1,1,West
-19,-18,0,4,11,15,3,11,8,17,-1,-1,-1,-1,1,1,1,East
-20,-19,0,4,10,15,2,11,8,16,-1,-1,-1,-1,1,1,West
-21,-20,0,4,11,15,1,11,8,16,-1,-1,-1,-1,1,1,1,East
-22,-21,0,4,10,15,1,10,8,15,-1,-1,-1,-1,1,1,West
-23,-22,0,4,11,15,1,11,8,14,-1,-1,-1,-1,1,1,1,East
-24,-23,0,4,10,15,1,11,8,13,-1,-1,-1,-1,1,1,West
-25,-24,0,4,11,15,1,10,8,12,-1,-1,-1,-1,1,1,1,East
-26,-25,0,4,12,15,1,11,8,12,-1,-1,-1,-1,1,1,1,East
-27,-26,0,4,11,15,1,10,8,12,-1,-1,-1,-1,1,1,1,West
-28,-27,0,4,10,15,1,10,8,12,-1,-1,-1,-1,1,1,West
-29,-28,0,4,11,15,1,10,8,11,-1,-1,-1,-1,1,1,1,East
-30,-29,0,4,12,15,1,9,9,11,-1,-1,-1,-1,1,1,1,East
-31,-30,0,4,11,15,1,10,9,11,-1,-1,-1,-1,1,1,1,West
-32,-31,0,4,12,15,1,9,10,11,-1,-1,-1,-1,1,1,1,East
-33,-32,0,4,11,15,1,8,9,11,-1,-1,-1,-1,1,1,1,West
-34,-33,0,4,12,15,1,9,10,11,-1,-1,-1,-1,1,1,1,East
-35,-34,0,4,13,15,1,10,9,11,-1,-1,-1,-1,1,1,1,1,East
-36,-35,0,4,14,15,1,10,9,11,-1,-1,-1,-1,1,1,1,1,East
-37,-36,0,4,13,15,1,11,8,11,-1,-1,-1,-1,1,1,1,1,West
-38,-37,0,4,12,15,2,11,8,11,-1,-1,-1,-1,1,1,1,West
-39,-38,0,4,13,15,2,11,9,11,-1,-1,-1,-1,1,1,1,1,East
-40,-39,0,4,12,15,1,11,10,11,-1,-1,-1,-1,1,1,1,West
-41,-40,0,4,11,15,1,10,10,11,-1,-1,-1,-1,1,1,1,West
-42,-41,0,4,12,15,1,9,10,11,-1,-1,-1,-1,1,1,1,East
-43,-42,0,4,11,15,1,10,10,11,-1,-1,-1,-1,1,1,1,West
-44,-43,0,4,10,15,1,9,11,11,-1,-1,-1,-1,1,1,West
-45,-44,0,4,11,15,1,9,12,11,-1,-1,-1,-1,1,1,1,East
-46,-45,0,4,10,15,1,10,12,11,-1,-1,-1,-1,1,1,West
-47,-46,0,4,11,15,1,11,12,10,-1,-1,-1,-1,1,1,1,East
-48,-47,0,4,10,15,1,10,12,9,-1,-1,-1,-1,1,1,West
-49,-48,0,4,11,15,1,11,12,8,-1,-1,-1,-1,1,1,1,East
-50,-49,0,4,10,15,1,11,12,9,-1,-1,-1,-1,1,1,West
-51,-50,0,4,11,15,1,11,12,9,-1,-1,-1,-1,1,1,1,East
-52,-51,0,4,12,15,1,10,12,8,-1,-1,-1,-1,1,1,1,East
-53,-52,0,4,11,15,1,11,12,9,-1,-1,-1,-1,1,1,1,West
-54,-53,0,4,10,15,1,10,12,9,-1,-1,-1,-1,1,1,West
-55,-54,0,4,11,15,1,9,12,10,-1,-1,-1,-1,1,1,1,East
-56,-55,0,4,12,15,1,10,12,11,-1,-1,-1,-1,1,1,1,East
-57,-56,0,4,11,15,1,11,12,11,-1,-1,-1,-1,1,1,1,West
-58,-57,0,4,12,15,1,11,11,11,-1,-1,-1,-1,1,1,1,East
-59,-58,0,4,11,15,1,11,11,11,-1,-1,-1,-1,1,1,1,West
-60,-59,0,4,12,15,2,11,12,11,-1,-1,-1,-1,1,1,1,East
-61,-60,0,4,11,15,3,11,11,11,-1,-1,-1,-1,1,1,1,West
-62,-61,0,4,12,15,3,11,12,11,-1,-1,-1,-1,1,1,1,East
-63,-62,0,4,11,15,4,11,12,10,-1,-1,-1,-1,1,1,1,West
-64,-63,0,4,12,15,3,11,12,10,-1,-1,-1,-1,1,1,1,East
-65,-64,0,4,11,15,2,11,12,9,-1,-1,-1,-1,1,1,1,West
-66,-65,0,4,12,15,1,11,12,8,-1,-1,-1,-1,1,1,1,East
-67,-66,0,4,11,15,1,11,12,8,-1,-1,-1,-1,1,1,1,West
-68,-67,0,4,12,15,1,11,11,8,-1,-1,-1,-1,1,1,1,East
-69,-68,0,4,13,15,1,10,11,8,-1,-1,-1,-1,1,1,1,1,East
-70,-69,0,4,14,15,1,11,10,8,-1,-1,-1,-1,1,1,1,1,East
-71,-70,0,4,13,15,1,11,11,8,-1,-1,-1,-1,1,1,1,1,West
-72,-71,0,4,14,15,1,10,10,8,-1,-1,-1,-1,1,1,1,1,East
-73,-72,0,4,13,15,1,9,11,8,-1,-1,-1,-1,1,1,1,1,West
-74,-73,0,4,13,16,1,9,11,8,-1,-1,-1,-1,1,1,1,1,North
-75,-74,0,4,13,15,1,9,12,8,-1,-1,-1,-1,1,1,1,1,South
-76,-75,0,4,12,15,1,9,12,9,-1,-1,-1,-1,1,1,1,West
-77,-76,0,4,11,15,1,8,12,8,-1,-1,-1,-1,1,1,1,West
-78,-77,0,4,10,15,1,9,13,8,-1,-1,-1,-1,1,1,West
-79,-78,0,4,11,15,1,9,14,8,-1,-1,-1,-1,1,1,1,East
-80,-79,0,4,10,15,1,10,15,8,-1,-1,-1,-1,1,1,West
-81,-80,0,4,11,15,1,9,15,8,-1,-1,-1,-1,1,1,1,East
-82,-81,0,4,12,15,1,8,16,8,-1,-1,-1,-1,1,1,1,East
-83,-82,0,4,13,15,1,9,16,8,-1,-1,-1,-1,1,1,1,1,East
-84,-83,0,4,14,15,1,10,17,8,-1,-1,-1,-1,1,1,1,1,East
-85,-84,0,4,13,15,1,11,18,8,-1,-1,-1,-1,1,1,1,1,West
-86,-85,0,4,12,15,2,11,18,8,-1,-1,-1,-1,1,1,1,West
-87,-86,0,4,11,15,1,11,17,8,-1,-1,-1,-1,1,1,1,West
-88,-87,0,4,12,15,1,11,18,8,-1,-1,-1,-1,1,1,1,East
-89,-88,0,4,11,15,2,11,19,8,-1,-1,-1,-1,1,1,1,West
-90,-89,0,4,10,15,2,11,19,8,-1,-1,-1,-1,1,1,West
-91,-90,0,4,11,15,2,11,19,8,-1,-1,-1,-1,1,1,1,East
-92,-91,0,4,10,15,1,11,20,8,-1,-1,-1,-1,1,1,West
-93,-92,0,4,11,15,1,10,21,8,-1,-1,-1,-1,1,1,1,East
-94,-93,0,4,10,15,1,10,20,8,-1,-1,-1,-1,1,1,West
-95,-94,0,4,11,15,1,9,20,8,-1,-1,-1,-1,1,1,1,East
-96,-95,0,4,10,15,1,9,20,8,-1,-1,-1,-1,1,1,West
-97,-96,0,4,11,15,1,10,19,8,-1,-1,-1,-1,1,1,1,East
-98,-97,0,4,10,15,1,9,20,8,-1,-1,-1,-1,1,1,West
-99,-98,0,4,11,15,1,10,19,8,-1,-1,-1,-1,1,1,1,East
-100,-99,0,4,10,15,1,9,19,8,-1,-1,-1,-1,1,1,West
-101,-100,0,4,11,15,1,8,18,8,-1,-1,-1,-1,1,1,1,East
-102,-101,0,4,12,15,2,8,17,8,-1,-1,-1,-1,1,1,1,East
-103,-102,0,4,13,15,1,8,17,8,-1,-1,-1,-1,1,1,1,1,East
-104,-103,0,4,12,15,2,8,16,8,-1,-1,-1,-1,1,1,1,West
-105,-104,0,4,13,15,2,8,17,8,-1,-1,-1,-1,1,1,1,1,East
-106,-105,0,4,13,16,3,8,18,8,-1,-1,-1,-1,1,1,1,1,North
-107,-106,0,4,13,15,3,8,17,8,-1,-1,-1,-1,1,1,1,1,South
-108,-107,0,4,12,15,3,7,17,8,-1,-1,-1,-1,1,1,1,West
-109,-108,0,4,11,15,3,6,17,8,-1,-1,-1,-1,1,1,1,West
-110,-109,0,4,12,15,3,5,16,8,-1,-1,-1,-1,1,1,1,East
-111,-110,0,4,11,15,3,6,17,8,-1,-1,-1,-1,1,1,1,West
-112,-111,0,4,10,15,3,7,16,8,-1,-1,-1,-1,1,1,West
-113,-112,0,4,11,15,3,6,17,8,-1,-1,-1,-1,1,1,1,East
-114,-113,0,4,10,15,3,7,18,8,-1,-1,-1,-1,1,1,West
-115,-114,0,4,11,15,3,7,18,7,-1,-1,-1,-1,1,1,1,East
-116,-115,0,4,12,15,3,6,18,6,-1,-1,-1,-1,1,1,1,East
-117,-116,0,4,13,15,3,7,18,6,-1,-1,-1,-1,1,1,1,1,East
-118,-117,0,4,14,15,3,7,18,6,-1,-1,-1,-1,1,1,1,1,East
-119,-118,0,4,15,15,3,6,18,6,-1,-1,-1,-1,1,1,1,East
-120,-119,0,4,16,15,3,6,18,6,-1,-1,-1,-1,1,1,1,East
-121,-120,0,4,17,15,3,5,18,6,-1,-1,-1,-1,1,1,East
-122,-121,0,4,16,15,2,5,18,7,-1,-1,-1,-1,1,1,1,West
-123,-122,0,4,17,15,3,5,18,7,-1,-1,-1,-1,1,1,East
-124,-123,0,4,16,15,2,5,18,7,-1,-1,-1,-1,1,1,1,West
-125,-124,0,4,17,15,1,5,18,7,-1,-1,-1,-1,1,1,East
-126,-125,0,4,16,15,2,5,18,7,-1,-1,-1,-1,1,1,1,West
-127,-126,0,4,17,15,2,5,18,7,-1,-1,-1,-1,1,1,East
-128,-127,0,4,16,15,1,5,18,8,-1,-1,-1,-1,1,1,1,West
-129,-128,0,4,15,15,1,5,18,8,-1,-1,-1,-1,1,1,1,West
-130,-129,0,4,14,15,1,4,19,8,-1,-1,-1,-1,1,1,1,1,West
-131,-130,0,4,15,15,1,4,19,8,-1,-1,-1,-1,1,1,1,East
-132,-131,0,4,16,15,1,4,18,8,-1,-1,-1,-1,1,1,1,East
-133,-132,0,4,17,15,1,4,18,7,-1,-1,-1,-1,1,1,East
-134,-133,0,4,16,15,1,4,18,7,-1,-1,-1,-1,1,1,1,West
-135,-134,0,4,17,15,1,5,18,7,-1,-1,-1,-1,1,1,East
-136,-135,0,4,16,15,2,5,18,6,-1,-1,-1,-1,1,1,1,West
-137,-136,0,4,15,15,3,5,18,7,-1,-1,-1,-1,1,1,1,West
-138,-137,0,4,16,15,3,5,18,6,-1,-1,-1,-1,1,1,1,East
-139,-138,0,4,17,15,2,5,18,5,-1,-1,-1,-1,1,1,East
-140,-139,0,4,16,15,1,5,18,6,-1,-1,-1,-1,1,1,1,West
-141,-140,0,4,15,15,1,4,18,5,-1,-1,-1,-1,1,1,1,West
-142,-141,0,4,14,15,1,3,18,5,-1,-1,-1,-1,1,1,1,1,West
-143,-142,0,4,14,16,1,3,17,5,-1,-1,-1,-1,1,1,1,1,North
-144,-143,0,4,14,15,2,3,16,5,-1,-1,-1,-1,1,1,1,1,South
-145,-144,0,4,14,16,1,3,16,5,-1,-1,-1,-1,1,1,1,1,North
-146,-145,0,4,14,15,1,4,17,5,-1,-1,-1,-1,1,1,1,1,South
-147,-146,0,4,13,15,1,4,18,5,-1,-1,-1,-1,1,1,1,1,West
-148,-147,0,4,12,15,1,3,17,5,-1,-1,-1,-1,1,1,1,West
-149,-148,0,4,11,15,1,3,17,5,-1,-1,-1,-1,1,1,1,West
-150,-149,0,4,10,15,1,4,16,5,-1,-1,-1,-1,1,1,West
-151,-150,0,4,11,15,1,4,16,5,-1,-1,-1,-1,1,1,1,East
-152,-151,0,4,12,15,1,3,16,5,-1,-1,-1,-1,1,1,1,East
-153,-152,0,4,13,15,1,3,17,5,-1,-1,-1,-1,1,1,1,1,East
-154,-153,0,4,14,15,2,3,18,5,-1,-1,-1,-1,1,1,1,1,East
-155,-154,0,4,13,15,2,3,17,5,-1,-1,-1,-1,1,1,1,1,West
-156,-155,0,4,12,15,1,3,16,5,-1,-1,-1,-1,1,1,1,West
-157,-156,0,4,13,15,1,3,16,5,-1,-1,-1,-1,1,1,1,1,East
-158,-157,0,4,12,15,1,3,17,5,-1,-1,-1,-1,1,1,1,West
-159,-158,0,4,11,15,2,3,18,5,-1,-1,-1,-1,1,1,1,West
-160,-159,0,4,12,15,1,3,17,5,-1,-1,-1,-1,1,1,1,East
-161,-160,0,4,11,15,1,3,16,5,-1,-1,-1,-1,1,1,1,West
-162,-161,0,4,10,15,1,3,17,5,-1,-1,-1,-1,1,1,West
-163,-162,0,4,11,15,2,3,17,5,-1,-1,-1,-1,1,1,1,East
-164,-163,0,4,10,15,2,3,16,5,-1,-1,-1,-1,1,1,West
-165,-164,0,4,11,15,2,3,16,5,-1,-1,-1,-1,1,1,1,East
-166,-165,0,4,12,15,3,3,17,5,-1,-1,-1,-1,1,1,1,East
-167,-166,0,4,11,15,3,3,18,5,-1,-1,-1,-1,1,1,1,West
-168,-167,0,4,12,15,4,3,18,5,-1,-1,-1,-1,1,1,1,East
-169,-168,0,4,13,15,4,3,18,5,-1,-1,-1,-1,1,1,1,1,East
-170,-169,0,4,13,16,5,3,18,5,-1,-1,-1,-1,1,1,1,1,North
-171,-170,0,4,13,15,6,3,18,6,-1,-1,-1,-1,1,1,1,1,South
-172,-171,0,4,14,15,7,3,18,6,-1,-1,-1,-1,1,1,1,1,East
-173,-172,0,4,15,15,7,3,18,6,-1,-1,-1,-1,1,1,1,East
-174,-173,0,4,14,15,6,3,18,7,-1,-1,-1,-1,1,1,1,1,West
-175,-174,0,4,14,16,7,3,18,7,-1,-1,-1,-1,1,1,1,1,North
-176,-175,0,4,14,15,8,3,18,7,-1,-1,-1,-1,1,1,1,1,South
-177,-176,0,4,15,15,8,3,18,8,-1,-1,-1,-1,1,1,1,East
-178,-177,0,4,16,15,9,3,19,8,-1,-1,-1,-1,1,1,1,East
-179,-178,0,4,15,15,10,3,19,8,-1,-1,-1,-1,1,1,1,West
-180,-179,0,4,16,15,10,3,20,8,-1,-1,-1,-1,1,1,1,East
-181,-180,0,4,17,15,11,3,21,8,-1,-1,-1,-1,1,1,East
-182,-181,0,4,16,15,12,3,21,7,-1,-1,-1,-1,1,1,1,West
-183,-182,0,4,17,15,11,3,21,8,-1,-1,-1,-1,1,1,East
-184,-183,0,4,16,15,11,3,21,9,-1,-1,-1,-1,1,1,1,West
-185,-184,0,4,17,15,10,3,21,8,-1,-1,-1,-1,1,1,East
-186,-185,0,4,16,15,9,3,20,8,-1,-1,-1,-1,1,1,1,West
-187,-186,0,4,15,15,9,3,21,8,-1,-1,-1,-1,1,1,1,West
-188,-187,0,4,14,15,10,3,21,7,-1,-1,-1,-1,1,1,1,1,West
-189,-188,0,4,14,16,11,3,21,8,-1,-1,-1,-1,1,1,1,1,North
-190,-189,0,4,14,15,11,3,20,8,-1,-1,-1,-1,1,1,1,1,South
-191,-190,0,4,14,16,12,3,19,8,-1,-1,-1,-1,1,1,1,1,North
-192,-191,0,4,14,15,12,3,18,8,-1,-1,-1,-1,1,1,1,1,South
-193,-192,0,4,15,15,11,3,18,7,-1,-1,-1,-1,1,1,1,East
-194,-193,0,4,16,15,10,3,18,8,-1,-1,-1,-1,1,1,1,East
-195,-194,0,4,15,15,11,3,19,8,-1,-1,-1,-1,1,1,1,West
-196,-195,0,4,14,15,11,3,19,8,-1,-1,-1,-1,1,1,1,1,West
-197,-196,0,4,13,15,12,3,19,8,-1,-1,-1,-1,1,1,1,1,West
-198,-197,0,4,14,15,12,3,19,8,-1,-1,-1,-1,1,1,1,1,East
-199,-198,0,4,14,16,13,3,20,8,-1,-1,-1,-1,1,1,1,1,North
-200,-199,0,4,14,15,13,3,19,8,-1,-1,-1,-1,1,1,1,1,South
-201,-200,0,4,15,15,14,3,18,8,-1,-1,-1,-1,1,1,1,East
-202,-201,0,4,16,15,13,3,18,7,-1,-1,-1,-1,1,1,1,East
-203,-202,0,4,17,15,14,3,18,7,-1,-1,-1,-1,1,1,East
-204,-203,0,4,16,15,13,3,18,6,-1,-1,-1,-1,1,1,1,West
-205,-204,0,4,15,15,14,3,18,7,-1,-1,-1,-1,1,1,1,West
-206,-205,0,4,14,15,15,3,18,8,-1,-1,-1,-1,1,1,1,1,West
-207,-206,0,4,14,16,16,3,18,7,-1,-1,-1,-1,1,1,1,1,North
-208,-207,0,4,14,15,17,3,18,6,-1,-1,-1,-1,1,1,1,1,South
-209,-208,0,4,13,15,16,3,18,5,-1,-1,-1,-1,1,1,1,1,West
-210,-209,0,4,12,15,15,3,18,6,-1,-1,-1,-1,1,1,1,West
-211,-210,0,4,13,15,15,4,18,7,-1,-1,-1,-1,1,1,1,1,East
-212,-211,0,4,13,16,15,3,18,7,-1,-1,-1,-1,1,1,1,1,North
-213,-212,0,4,13,15,15,3,18,6,-1,-1,-1,-1,1,1,1,1,South
-214,-213,0,4,14,15,15,4,18,5,-1,-1,-1,-1,1,1,1,1,East
-215,-214,0,4,14,16,15,5,17,5,-1,-1,-1,-1,1,1,1,1,North
-216,-215,0,4,14,15,16,5,17,5,-1,-1,-1,-1,1,1,1,1,South
-217,-216,0,4,15,15,15,5,16,5,-1,-1,-1,-1,1,1,1,East
-218,-217,0,4,16,15,15,5,17,5,-1,-1,-1,-1,1,1,1,East
-219,-218,0,4,17,15,16,5,16,5,-1,-1,-1,-1,1,1,East
-220,-219,0,4,16,15,17,5,17,5,-1,-1,-1,-1,1,1,1,West
-221,-220,0,4,17,15,16,5,16,5,-1,-1,-1,-1,1,1,East
-222,-221,0,4,16,15,16,5,15,5,-1,-1,-1,-1,1,1,1,West
-223,-222,0,4,15,15,15,5,16,5,-1,-1,-1,-1,1,1,1,West
-224,-223,0,4,16,15,15,4,17,5,-1,-1,-1,-1,1,1,1,East
-225,-224,0,4,15,15,15,4,18,5,-1,-1,-1,-1,1,1,1,West
-226,-225,0,4,14,15,15,5,18,6,-1,-1,-1,-1,1,1,1,1,West
-227,-226,0,4,14,16,15,5,18,5,-1,-1,-1,-1,1,1,1,1,North
-228,-227,0,4,14,15,16,5,18,5,-1,-1,-1,-1,1,1,1,1,South
-229,-228,0,4,13,15,15,5,18,6,-1,-1,-1,-1,1,1,1,1,West
-230,-229,0,4,12,15,15,4,18,7,-1,-1,-1,-1,1,1,1,West
-231,-230,0,4,11,15,15,4,18,7,-1,-1,-1,-1,1,1,1,West
-232,-231,0,4,10,15,15,5,18,6,-1,-1,-1,-1,1,1,West
-233,-232,0,4,11,15,16,5,18,5,-1,-1,-1,-1,1,1,1,East
-234,-233,0,4,12,15,16,5,18,6,-1,-1,-1,-1,1,1,1,East
-235,-234,0,4,11,15,17,5,18,6,-1,-1,-1,-1,1,1,1,West
-236,-235,0,4,12,15,18,5,18,6,-1,-1,-1,-1,1,1,1,East
-237,-236,0,4,13,15,17,5,18,5,-1,-1,-1,-1,1,1,1,1,East
-238,-237,0,4,14,15,16,5,18,6,-1,-1,-1,-1,1,1,1,1,East
-239,-238,0,4,13,15,16,5,18,6,-1,-1,-1,-1,1,1,1,1,West
-240,-239,0,4,12,15,16,5,18,6,-1,-1,-1,-1,1,1,1,West
-241,-240,0,4,13,15,15,5,18,5,-1,-1,-1,-1,1,1,1,1,East
-242,-241,0,4,13,16,16,5,18,5,-1,-1,-1,-1,1,1,1,1,North
-243,-242,0,4,13,15,15,5,17,5,-1,-1,-1,-1,1,1,1,1,South
-244,-243,0,4,12,15,16,5,18,5,-1,-1,-1,-1,1,1,1,West
-245,-244,0,4,13,15,16,5,18,5,-1,-1,-1,-1,1,1,1,1,East
-246,-245,0,4,13,16,15,5,18,6,-1,-1,-1,-1,1,1,1,1,North
-247,-246,0,4,13,15,15,5,18,6,-1,-1,-1,-1,1,1,1,1,South
-248,-247,0,4,14,15,15,4,18,5,-1,-1,-1,-1,1,1,1,1,East
-249,-248,0,4,13,15,15,5,18,5,-1,-1,-1,-1,1,1,1,1,West
-250,-249,0,4,14,15,16,5,18,5,-1,-1,-1,-1,1,1,1,1,East
-251,-250,0,4,13,15,15,5,17,5,-1,-1,-1,-1,1,1,1,1,West
-252,-251,0,4,12,15,15,5,18,5,-1,-1,-1,-1,1,1,1,West
-253,-252,0,4,13,15,16,5,18,6,-1,-1,-1,-1,1,1,1,1,East
-254,-253,0,4,12,15,15,5,18,7,-1,-1,-1,-1,1,1,1,West
-255,-254,0,4,13,15,15,5,18,7,-1,-1,-1,-1,1,1,1,1,East
-256,-255,0,4,13,16,15,4,18,6,-1,-1,-1,-1,1,1,1,1,North
-257,-256,0,4,13,15,15,3,18,5,-1,-1,-1,-1,1,1,1,1,South
-258,-257,0,4,14,15,15,3,18,6,-1,-1,-1,-1,1,1,1,1,East
-259,-258,0,4,13,15,14,3,18,5,-1,-1,-1,-1,1,1,1,1,West
-260,-259,0,4,14,15,15,3,17,5,-1,-1,-1,-1,1,1,1,1,East
-261,-260,0,4,14,16,15,3,17,5,-1,-1,-1,-1,1,1,1,1,North
-262,-261,0,4,14,15,15,3,18,5,-1,-1,-1,-1,1,1,1,1,South
-263,-262,0,4,14,16,15,4,18,6,-1,-1,-1,-1,1,1,1,1,North
-264,-263,0,4,14,15,15,4,18,7,-1,-1,-1,-1,1,1,1,1,South
-265,-264,0,4,13,15,15,3,18,8,-1,-1,-1,-1,1,1,1,1,West
-266,-265,0,4,14,15,14,3,18,7,-1,-1,-1,-1,1,1,1,1,East
-267,-266,0,4,14,16,13,3,18,7,-1,-1,-1,-1,1,1,1,1,North
-268,-267,0,4,14,15,14,3,18,6,-1,-1,-1,-1,1,1,1,1,South
-269,-268,0,4,13,15,15,3,18,5,-1,-1,-1,-1,1,1,1,1,West
-270,-269,0,4,12,15,15,4,17,5,-1,-1,-1,-1,1,1,1,West
-271,-270,0,4,11,15,15,5,18,5,-1,-1,-1,-1,1,1,1,West
-272,-271,0,4,10,15,15,4,17,5,-1,-1,-1,-1,1,1,West
-273,-272,0,4,11,15,15,5,17,5,-1,-1,-1,-1,1,1,1,East
-274,-273,0,4,10,15,15,5,16,5,-1,-1,-1,-1,1,1,West
-275,-274,0,4,11,15,15,5,16,5,-1,-1,-1,-1,1,1,1,East
