@RELATION training_tutorial1


   @ATTRIBUTE score NUMERIC
   @ATTRIBUTE prev_score NUMERIC
   @ATTRIBUTE prev_action {Stop,West,East,North,South}
   @ATTRIBUTE num_food NUMERIC
   @ATTRIBUTE num_capsules NUMERIC
   @ATTRIBUTE pacman_x NUMERIC
   @ATTRIBUTE pacman_y NUMERIC
   @ATTRIBUTE ghost0_x NUMERIC
   @ATTRIBUTE ghost0_y NUMERIC
   @ATTRIBUTE ghost1_x NUMERIC
   @ATTRIBUTE ghost1_y NUMERIC
   @ATTRIBUTE ghost2_x NUMERIC
   @ATTRIBUTE ghost2_y NUMERIC
   @ATTRIBUTE ghost3_x NUMERIC
   @ATTRIBUTE ghost3_y NUMERIC


   @data
-79,-80,North,0,0,8,10,5,9,11,3,17,6,25,13
-80,-81,East,0,0,9,10,5,9,11,3,17,6,25,13
-81,-82,West,0,0,8,10,5,9,11,3,17,6,25,13
-82,-83,East,0,0,9,10,5,9,11,3,17,6,25,13
-83,-84,West,0,0,8,10,5,9,11,3,17,6,25,13
-84,-85,South,0,0,8,9,5,9,11,3,17,6,25,13
-85,-86,South,0,0,8,8,5,9,11,3,17,6,25,13
-86,-87,North,0,0,8,9,5,9,11,3,17,6,25,13
-87,-88,North,0,0,8,10,5,9,11,3,17,6,25,13
-88,-89,South,0,0,8,9,5,9,11,3,17,6,25,13
-89,-90,East,0,0,9,9,5,9,11,3,17,6,25,13
-90,-91,West,0,0,8,9,5,9,11,3,17,6,25,13
-91,-92,North,0,0,8,10,5,9,11,3,17,6,25,13
-92,-93,East,0,0,9,10,5,9,11,3,17,6,25,13
-93,-94,West,0,0,8,10,5,9,11,3,17,6,25,13
-94,-95,North,0,0,8,11,5,9,11,3,17,6,25,13
-95,-96,North,0,0,8,12,5,9,11,3,17,6,25,13
-96,-97,South,0,0,8,11,5,9,11,3,17,6,25,13
-97,-98,North,0,0,8,12,5,9,11,3,17,6,25,13
-98,-99,South,0,0,8,11,5,9,11,3,17,6,25,13
-99,-100,East,0,0,9,11,5,9,11,3,17,6,25,13
-100,-101,West,0,0,8,11,5,9,11,3,17,6,25,13
-101,-102,East,0,0,9,11,5,9,11,3,17,6,25,13
-102,-103,West,0,0,8,11,5,9,11,3,17,6,25,13
-103,-104,East,0,0,9,11,5,9,11,3,17,6,25,13
-104,-105,West,0,0,8,11,5,9,11,3,17,6,25,13
-105,-106,North,0,0,8,12,5,9,11,3,17,6,25,13
-106,-107,South,0,0,8,11,5,9,11,3,17,6,25,13
-107,-108,South,0,0,8,10,5,9,11,3,17,6,25,13
-108,-109,South,0,0,8,9,5,9,11,3,17,6,25,13
-109,-110,East,0,0,9,9,5,9,11,3,17,6,25,13
-110,-111,West,0,0,8,9,5,9,11,3,17,6,25,13
-111,-112,South,0,0,8,8,5,9,11,3,17,6,25,13
-112,-113,North,0,0,8,9,5,9,11,3,17,6,25,13
-113,-114,South,0,0,8,8,5,9,11,3,17,6,25,13
-114,-115,East,0,0,9,8,5,9,11,3,17,6,25,13
-115,-116,West,0,0,8,8,5,9,11,3,17,6,25,13
-116,-117,North,0,0,8,9,5,9,11,3,17,6,25,13
-117,-118,South,0,0,8,8,5,9,11,3,17,6,25,13
-118,-119,East,0,0,9,8,5,9,11,3,17,6,25,13
-119,-120,West,0,0,8,8,5,9,11,3,17,6,25,13
-120,-121,North,0,0,8,9,5,9,11,3,17,6,25,13
-121,-122,North,0,0,8,10,5,9,11,3,17,6,25,13
-122,-123,South,0,0,8,9,5,9,11,3,17,6,25,13
-123,-124,South,0,0,8,8,5,9,11,3,17,6,25,13
-124,-125,North,0,0,8,9,5,9,11,3,17,6,25,13
-125,-126,East,0,0,9,9,5,9,11,3,17,6,25,13
-126,-127,West,0,0,8,9,5,9,11,3,17,6,25,13
-127,-128,South,0,0,8,8,5,9,11,3,17,6,25,13
-128,-129,North,0,0,8,9,5,9,11,3,17,6,25,13
-129,-130,South,0,0,8,8,5,9,11,3,17,6,25,13
-130,-131,East,0,0,9,8,5,9,11,3,17,6,25,13
-131,-132,West,0,0,8,8,5,9,11,3,17,6,25,13
-132,-133,East,0,0,9,8,5,9,11,3,17,6,25,13
-133,-134,West,0,0,8,8,5,9,11,3,17,6,25,13
-134,-135,East,0,0,9,8,5,9,11,3,17,6,25,13
-135,-136,West,0,0,8,8,5,9,11,3,17,6,25,13
-136,-137,North,0,0,8,9,5,9,11,3,17,6,25,13
-137,-138,North,0,0,8,10,5,9,11,3,17,6,25,13
-138,-139,East,0,0,9,10,5,9,11,3,17,6,25,13
-139,-140,West,0,0,8,10,5,9,11,3,17,6,25,13
-140,-141,East,0,0,9,10,5,9,11,3,17,6,25,13
-141,-142,West,0,0,8,10,5,9,11,3,17,6,25,13
-142,-143,North,0,0,8,11,5,9,11,3,17,6,25,13
-143,-144,East,0,0,9,11,5,9,11,3,17,6,25,13
-144,-145,West,0,0,8,11,5,9,11,3,17,6,25,13
-145,-146,East,0,0,9,11,5,9,11,3,17,6,25,13
-146,-147,West,0,0,8,11,5,9,11,3,17,6,25,13
-147,-148,East,0,0,9,11,5,9,11,3,17,6,25,13
-148,-149,West,0,0,8,11,5,9,11,3,17,6,25,13
-149,-150,North,0,0,8,12,5,9,11,3,17,6,25,13
-150,-151,South,0,0,8,11,5,9,11,3,17,6,25,13
-151,-152,North,0,0,8,12,5,9,11,3,17,6,25,13
-152,-153,South,0,0,8,11,5,9,11,3,17,6,25,13
-153,-154,South,0,0,8,10,5,9,11,3,17,6,25,13
-154,-155,East,0,0,9,10,5,9,11,3,17,6,25,13
-155,-156,West,0,0,8,10,5,9,11,3,17,6,25,13
-156,-157,East,0,0,9,10,5,9,11,3,17,6,25,13
-157,-158,West,0,0,8,10,5,9,11,3,17,6,25,13
-158,-159,North,0,0,8,11,5,9,11,3,17,6,25,13
-159,-160,East,0,0,9,11,5,9,11,3,17,6,25,13
-160,-161,West,0,0,8,11,5,9,11,3,17,6,25,13
-161,-162,South,0,0,8,10,5,9,11,3,17,6,25,13
-162,-163,East,0,0,9,10,5,9,11,3,17,6,25,13
-163,-164,West,0,0,8,10,5,9,11,3,17,6,25,13
-164,-165,South,0,0,8,9,5,9,11,3,17,6,25,13
-165,-166,South,0,0,8,8,5,9,11,3,17,6,25,13
-166,-167,South,0,0,8,7,5,9,11,3,17,6,25,13
-167,-168,South,0,0,8,6,5,9,11,3,17,6,25,13
-168,-169,North,0,0,8,7,5,9,11,3,17,6,25,13
-169,-170,East,0,0,9,7,5,9,11,3,17,6,25,13
-170,-171,West,0,0,8,7,5,9,11,3,17,6,25,13
-171,-172,North,0,0,8,8,5,9,11,3,17,6,25,13
-172,-173,East,0,0,9,8,5,9,11,3,17,6,25,13
0,-1,Stop,0,0,1,6,6,4,8,6,11,3,16,6
-1,-2,East,0,0,2,6,6,4,8,6,11,3,16,6
-2,-3,East,0,0,3,6,6,4,8,6,11,3,16,6
-3,-4,East,0,0,4,6,6,4,8,6,11,3,16,6
-4,-5,West,0,0,3,6,6,4,8,6,11,3,16,6
-5,-6,East,0,0,4,6,6,4,8,6,11,3,16,6
-6,-7,East,0,0,5,6,6,4,8,6,11,3,16,6
-7,-8,East,0,0,6,6,6,4,8,6,11,3,16,6
-8,-9,West,0,0,5,6,6,4,8,6,11,3,16,6
-9,-10,East,0,0,6,6,6,4,8,6,11,3,16,6
-10,-11,East,0,0,7,6,6,4,8,6,11,3,16,6
189,188,East,0,0,8,6,6,4,-1,-1,11,3,16,6
188,187,East,0,0,9,6,6,4,-1,-1,11,3,16,6
187,186,West,0,0,8,6,6,4,-1,-1,11,3,16,6
186,185,East,0,0,9,6,6,4,-1,-1,11,3,16,6
185,184,West,0,0,8,6,6,4,-1,-1,11,3,16,6
184,183,West,0,0,7,6,6,4,-1,-1,11,3,16,6
183,182,South,0,0,7,5,6,4,-1,-1,11,3,16,6
182,181,South,0,0,7,4,6,4,-1,-1,11,3,16,6
381,380,West,0,0,6,4,-1,-1,-1,-1,11,3,16,6
380,379,East,0,0,7,4,-1,-1,-1,-1,11,3,16,6
379,378,East,0,0,8,4,-1,-1,-1,-1,11,3,16,6
378,377,East,0,0,9,4,-1,-1,-1,-1,11,3,16,6
377,376,East,0,0,10,4,-1,-1,-1,-1,11,3,16,6
376,375,South,0,0,10,3,-1,-1,-1,-1,11,3,16,6
575,574,East,0,0,11,3,-1,-1,-1,-1,-1,-1,16,6
574,573,East,0,0,12,3,-1,-1,-1,-1,-1,-1,16,6
573,572,East,0,0,13,3,-1,-1,-1,-1,-1,-1,16,6
572,571,North,0,0,13,4,-1,-1,-1,-1,-1,-1,16,6
571,570,East,0,0,14,4,-1,-1,-1,-1,-1,-1,16,6
570,569,North,0,0,14,5,-1,-1,-1,-1,-1,-1,16,6
569,568,North,0,0,14,6,-1,-1,-1,-1,-1,-1,16,6
568,567,East,0,0,15,6,-1,-1,-1,-1,-1,-1,16,6
